id;locale;key;value
24591;de;decidim.proposals.create.success;Der Vorschlag wurde erfolgreich erstellt. Vergleichen Sie nun, ob bereits ähnliche Vorschläge bestehen.
24593;de;decidim.proposals.proposals.vote_button.maximum_votes_reached;Maximale Anzahl Stimmen vergeben
24594;en;decidim.proposals.proposals.vote_button.maximum_votes_reached;Support limit reached
24595;de;decidim.proposals.admin.proposals_imports.new.no_components;In diesem Mitwirkungsprozess gibt es keine weiteren Vorschlagskomponenten, aus denen die Vorschläge importiert werden könnten.
24596;en;decidim.proposals.admin.proposals_imports.new.no_components;There are no other proposal components in this participatory space to import the proposals from.
24597;de;decidim.components.proposals.settings.global.threshold_per_proposal;Stimmschwellenwert: Maximale Anzahl Stimmen, die ein Vorschlag erreichen kann
24598;en;decidim.components.proposals.settings.global.threshold_per_proposal;Threshold per proposal
24599;de;decidim.components.proposals.settings.global.geocoding_enabled;Geocoding aktiviert: Vorschläge können verortet werden
24600;en;decidim.components.proposals.settings.global.geocoding_enabled;Geocoding enabled
24601;de;decidim.components.proposals.settings.global.proposal_limit;Maximale Anzahl Vorschläge pro Benutzende
24602;en;decidim.components.proposals.settings.global.proposal_limit;Proposal limit per participant
24603;de;decidim.components.proposals.settings.step.endorsements_blocked;Unterstützungen blockiert
24604;en;decidim.components.proposals.settings.step.endorsements_blocked;Endorsements blocked
24605;de;decidim.components.proposals.settings.global.can_accumulate_supports_beyond_threshold;Stimmen werden nach dem Stimmschwellenwert weitergezählt
24606;en;decidim.components.proposals.settings.global.can_accumulate_supports_beyond_threshold;Can accumulate supports beyond threshold
24607;de;decidim.components.proposals.settings.global.proposal_answering_enabled;Vorschlagsbeantwortung aktiviert
24608;en;decidim.components.proposals.settings.global.proposal_answering_enabled;Proposal answering enabled
24609;de;decidim.components.proposals.settings.step.proposal_answering_enabled;Vorschlagsbeantwortung aktiviert
24610;en;decidim.components.proposals.settings.step.proposal_answering_enabled;Proposal answering enabled
24611;de;decidim.components.proposals.settings.global.participatory_texts_enabled_readonly;Sie können diese Funktion nicht aktivieren, wenn bereits Vorschläge in dieser Komponente erstellt wurden. Erstellen Sie eine neues Vorschlagsmodul in den Komponenteneinstellungen.
24612;en;decidim.components.proposals.settings.global.participatory_texts_enabled_readonly;Cannot interact with this setting if there are existing proposals. Please, create a new `Proposals component` if you want to enable this feature or discard all imported proposals in the `Participatory Texts` menu if you want to disable it.
24613;de;decidim.components.proposals.settings.global.amendments_enabled_help;Sie können die Einzelheiten der Vorschlagsänderungen in den einzelnen Schritteinstellungen (unten) konfigurieren.
24614;en;decidim.components.proposals.settings.global.amendments_enabled_help;If active, configure Amendment features for each step.
24615;de;decidim.components.debates.settings.step.endorsements_enabled;Unterstützungen aktiviert
24616;en;decidim.components.debates.settings.step.endorsements_enabled;Endorsements enabled
24617;de;decidim.components.debates.settings.step.endorsements_blocked;Unterstützungen blockiert
24618;en;decidim.components.debates.settings.step.endorsements_blocked;Endorsements blocked
24619;de;decidim.components.proposals.settings.step.endorsements_enabled;Unterstützungen aktiviert
24620;en;decidim.components.proposals.settings.step.endorsements_enabled;Endorsements enabled
24621;de;decidim.proposals.proposals.show.endorsements_list;Liste der Unterstützenden
24622;en;decidim.proposals.proposals.show.endorsements_list;List of Endorsements
24623;de;decidim.components.proposals.settings.step.votes_hidden;Stimmen nicht anzeigen
24624;en;decidim.components.proposals.settings.step.votes_hidden;Supports hidden (if supports are enabled, checking this will hide the number of supports)
24625;de;decidim.proposals.collaborative_drafts.collaborative_draft.withdraw.success;Gemeinsamer Entwurf erfolgreich zurückgezogen.
24626;en;decidim.proposals.collaborative_drafts.collaborative_draft.withdraw.success;Collaborative draft withdrawn successfully.
24627;de;decidim.proposals.collaborative_drafts.create.error;Beim Erstellen dieses gemeinsamen Entwurfs ist ein Problem aufgetreten
24628;en;decidim.proposals.collaborative_drafts.create.error;There was a problem creating this collaborative drafts
24629;de;decidim.components.proposals.settings.global.default_sort_order_options.default;Standardmässig
24630;en;decidim.components.proposals.settings.global.default_sort_order_options.default;Default
24631;de;decidim.components.proposals.settings.global.default_sort_order_options.most_commented;Meist kommentierte
24632;en;decidim.components.proposals.settings.global.default_sort_order_options.most_commented;Most commented
24633;de;decidim.components.proposals.settings.global.default_sort_order_options.most_endorsed;Meist unterstützte
24634;en;decidim.components.proposals.settings.global.default_sort_order_options.most_endorsed;Most endorsed
24635;de;decidim.components.proposals.settings.global.default_sort_order_options.most_followed;Meist gefolgte
24636;en;decidim.components.proposals.settings.global.default_sort_order_options.most_followed;Most followed
24637;de;decidim.components.proposals.settings.global.default_sort_order_options.with_more_authors;Anzahl Autor*innen
24638;en;decidim.components.proposals.settings.global.default_sort_order_options.with_more_authors;With more authors
24639;de;decidim.components.proposals.settings.step.default_sort_order;Vorschlagssortierung
24640;en;decidim.components.proposals.settings.step.default_sort_order;Default proposal sorting
24641;de;decidim.components.proposals.settings.step.creation_enabled;Nutzende können Vorschläge einreichen
24642;en;decidim.components.proposals.settings.step.creation_enabled;Participants can create proposals
24643;de;decidim.components.proposals.settings.step.votes_enabled;Abstimmungsfunktion aktiviert
24644;en;decidim.components.proposals.settings.step.votes_enabled;Supports enabled
24645;de;decidim.components.proposals.settings.step.votes_blocked;Stimmabgabe ausschalten
24646;en;decidim.components.proposals.settings.step.votes_blocked;Supports blocked
27562;en;decidim.proposals.destroy_draft.error;There was a problem deleting the collaborative draft.
27564;en;decidim.proposals.destroy_draft.success;Proposal draft was successfully deleted.
27566;en;decidim.proposals.proposals.edit_draft.discard_confirmation;Are you sure you want to discard this proposal draft?
27568;en;decidim.proposals.proposals.edit_draft.title;Edit Proposal Draft
27570;en;decidim.proposals.update_draft.error;There was a problem saving the collaborative draft.
27572;en;decidim.proposals.update_draft.success;Proposal draft successfully updated.
27574;en;decidim.proposals.proposals.edit.gallery_legend;(Optional) Add an image to the proposal card
27575;de;decidim.proposals.collaborative_drafts.edit.attachment_legend;(Optional) Fügen Sie einen Anhang hinzu
27576;en;decidim.proposals.collaborative_drafts.edit.attachment_legend;(Optional) Add an attachment
27578;en;decidim.proposals.proposals.edit.attachment_legend;(Optional) Add an attachment
27561;de;decidim.proposals.destroy_draft.error;Es gab Fehler beim Löschen des Entwurfs.
27563;de;decidim.proposals.destroy_draft.success;Der Entwurf wurde erfolgreich gelöscht.
27565;de;decidim.proposals.proposals.edit_draft.discard_confirmation;Möchten Sie diesen Entwurf wirklich verwerfen?
27567;de;decidim.proposals.proposals.edit_draft.title;Entwurf bearbeiten
27569;de;decidim.proposals.update_draft.error;Beim Speichern des Entwurfs ist ein Fehler aufgetreten.
27571;de;decidim.proposals.update_draft.success;Der Entwurf wurde erfolgreich aktualisiert.
27577;de;decidim.proposals.proposals.edit.attachment_legend;(Optional) Anhang hinzufügen
27573;de;decidim.proposals.proposals.edit.gallery_legend;(Optional) Bild hinzufügen
29147;de;decidim.proposals.proposals.index.see_all_withdrawn;Zurückgezogene Vorschläge anzeigen
29148;en;decidim.proposals.proposals.index.see_all_withdrawn;See all withdrawn proposals
